"year","country","sex","edu","age","n","prev","source"
2011,"Bulgaria","f","3","From 25 to 29 years",91266,0.3875874838622,"EUROSTATcensus"
2011,"Bulgaria","f","3","From 30 to 34 years",104310,0.405529918085367,"EUROSTATcensus"
2011,"Bulgaria","f","3","From 35 to 39 years",97543,0.369254472634217,"EUROSTATcensus"
2011,"Bulgaria","f","3","From 40 to 44 years",80751,0.323204386719766,"EUROSTATcensus"
2011,"Bulgaria","f","3","From 45 to 49 years",68239,0.278963763613173,"EUROSTATcensus"
2011,"Bulgaria","f","3","From 50 to 54 years",74494,0.286139001774589,"EUROSTATcensus"
2011,"Bulgaria","f","3","From 55 to 59 years",73749,0.270608740322166,"EUROSTATcensus"
2011,"Bulgaria","f","3","From 60 to 64 years",59705,0.204280288774079,"EUROSTATcensus"
2011,"Bulgaria","f","3","From 65 to 69 years",45355,0.194768665240954,"EUROSTATcensus"
2011,"Bulgaria","m","1","From 25 to 29 years",18105,0.0708288995993991,"EUROSTATcensus"
2011,"Bulgaria","m","1","From 30 to 34 years",15765,0.0569697101103619,"EUROSTATcensus"
2011,"Bulgaria","m","1","From 35 to 39 years",10923,0.038848383540207,"EUROSTATcensus"
2011,"Bulgaria","m","1","From 40 to 44 years",8710,0.0329962988078146,"EUROSTATcensus"
2011,"Bulgaria","m","1","From 45 to 49 years",8111,0.0323075329806896,"EUROSTATcensus"
2011,"Bulgaria","m","1","From 50 to 54 years",8504,0.0331528328440718,"EUROSTATcensus"
2011,"Bulgaria","m","1","From 55 to 59 years",8366,0.033291284814383,"EUROSTATcensus"
2011,"Bulgaria","m","1","From 60 to 64 years",9430,0.0379156447267902,"EUROSTATcensus"
2011,"Bulgaria","m","1","From 65 to 69 years",10797,0.0591405800673733,"EUROSTATcensus"
2011,"Bulgaria","m","2a","From 25 to 29 years",38793,0.151762800450676,"EUROSTATcensus"
2011,"Bulgaria","m","2a","From 30 to 34 years",46519,0.168104912440465,"EUROSTATcensus"
2011,"Bulgaria","m","2a","From 35 to 39 years",48249,0.171600810897322,"EUROSTATcensus"
2011,"Bulgaria","m","2a","From 40 to 44 years",41459,0.15706010933102,"EUROSTATcensus"
2011,"Bulgaria","m","2a","From 45 to 49 years",40679,0.162031578611943,"EUROSTATcensus"
2011,"Bulgaria","m","2a","From 50 to 54 years",46011,0.179373823140709,"EUROSTATcensus"
2011,"Bulgaria","m","2a","From 55 to 59 years",58805,0.234005976991369,"EUROSTATcensus"
2011,"Bulgaria","m","2a","From 60 to 64 years",68592,0.275791081983032,"EUROSTATcensus"
2011,"Bulgaria","m","2a","From 65 to 69 years",64632,0.354021855229644,"EUROSTATcensus"
2011,"Bulgaria","m","2b","From 25 to 29 years",139278,0.54487199549324,"EUROSTATcensus"
2011,"Bulgaria","m","2b","From 30 to 34 years",151286,0.546699623454247,"EUROSTATcensus"
2011,"Bulgaria","m","2b","From 35 to 39 years",161285,0.573620941067681,"EUROSTATcensus"
2011,"Bulgaria","m","2b","From 40 to 44 years",157986,0.598502096837129,"EUROSTATcensus"
2011,"Bulgaria","m","2b","From 45 to 49 years",150753,0.60047559110318,"EUROSTATcensus"
2011,"Bulgaria","m","2b","From 50 to 54 years",150190,0.585515517974028,"EUROSTATcensus"
2011,"Bulgaria","m","2b","From 55 to 59 years",133448,0.531036980146997,"EUROSTATcensus"
2011,"Bulgaria","m","2b","From 60 to 64 years",124938,0.50234409553295,"EUROSTATcensus"
2011,"Bulgaria","m","2b","From 65 to 69 years",74374,0.40738367156903,"EUROSTATcensus"
2011,"Bulgaria","m","3","From 25 to 29 years",59440,0.232536304456685,"EUROSTATcensus"
2011,"Bulgaria","m","3","From 30 to 34 years",63156,0.228225753994926,"EUROSTATcensus"
2011,"Bulgaria","m","3","From 35 to 39 years",60713,0.21592986449479,"EUROSTATcensus"
2011,"Bulgaria","m","3","From 40 to 44 years",55814,0.211441495024037,"EUROSTATcensus"
2011,"Bulgaria","m","3","From 45 to 49 years",51513,0.205185297304187,"EUROSTATcensus"
2011,"Bulgaria","m","3","From 50 to 54 years",51804,0.201957826041192,"EUROSTATcensus"
2011,"Bulgaria","m","3","From 55 to 59 years",50678,0.201665758047251,"EUROSTATcensus"
2011,"Bulgaria","m","3","From 60 to 64 years",45750,0.183949177757227,"EUROSTATcensus"
2011,"Bulgaria","m","3","From 65 to 69 years",32762,0.179453893133952,"EUROSTATcensus"
2011,"Croatia","f","1","From 25 to 29 years",795,0.00561531887241572,"EUROSTATcensus"
2011,"Croatia","f","1","From 30 to 34 years",756,0.00523071175042032,"EUROSTATcensus"
2011,"Croatia","f","1","From 35 to 39 years",759,0.00539503145324661,"EUROSTATcensus"
2011,"Croatia","f","1","From 40 to 44 years",791,0.0055228559658714,"EUROSTATcensus"
2011,"Croatia","f","1","From 45 to 49 years",1121,0.00723309803719142,"EUROSTATcensus"
2011,"Croatia","f","1","From 50 to 54 years",1724,0.0106164826435288,"EUROSTATcensus"
2011,"Croatia","f","1","From 55 to 59 years",2037,0.012901141912561,"EUROSTATcensus"
2011,"Croatia","f","1","From 60 to 64 years",2792,0.0192938932616492,"EUROSTATcensus"
2011,"Croatia","f","1","From 65 to 69 years",5270,0.046853606927577,"EUROSTATcensus"
2011,"Croatia","f","2a","From 25 to 29 years",6870,0.0485248310106868,"EUROSTATcensus"
2011,"Croatia","f","2a","From 30 to 34 years",12661,0.0876005839577668,"EUROSTATcensus"
2011,"Croatia","f","2a","From 35 to 39 years",20155,0.143263318761773,"EUROSTATcensus"
2011,"Croatia","f","2a","From 40 to 44 years",26997,0.188496261075386,"EUROSTATcensus"
2011,"Croatia","f","2a","From 45 to 49 years",34430,0.222154830883586,"EUROSTATcensus"
2011,"Croatia","f","2a","From 50 to 54 years",46020,0.283393579614383,"EUROSTATcensus"
2011,"Croatia","f","2a","From 55 to 59 years",56971,0.360820302356659,"EUROSTATcensus"
2011,"Croatia","f","2a","From 60 to 64 years",60049,0.414963823950134,"EUROSTATcensus"
2011,"Croatia","f","2a","From 65 to 69 years",57190,0.508454986752965,"EUROSTATcensus"
2011,"Croatia","f","2b","From 25 to 29 years",86231,0.609074920361358,"EUROSTATcensus"
2011,"Croatia","f","2b","From 30 to 34 years",85111,0.588877126706381,"EUROSTATcensus"
2011,"Croatia","f","2b","From 35 to 39 years",82460,0.586132139176174,"EUROSTATcensus"
2011,"Croatia","f","2b","From 40 to 44 years",85534,0.597208548906251,"EUROSTATcensus"
2011,"Croatia","f","2b","From 45 to 49 years",90431,0.583493566994877,"EUROSTATcensus"
2011,"Croatia","f","2b","From 50 to 54 years",86685,0.533810787676505,"EUROSTATcensus"
2011,"Croatia","f","2b","From 55 to 59 years",73240,0.463858435776127,"EUROSTATcensus"
2011,"Croatia","f","2b","From 60 to 64 years",58400,0.403568541002978,"EUROSTATcensus"
2011,"Croatia","f","2b","From 65 to 69 years",35364,0.314408150927292,"EUROSTATcensus"
2011,"Croatia","f","3","From 25 to 29 years",47681,0.336784929755539,"EUROSTATcensus"
2011,"Croatia","f","3","From 30 to 34 years",46003,0.318291577585431,"EUROSTATcensus"
2011,"Croatia","f","3","From 35 to 39 years",37311,0.265209510608807,"EUROSTATcensus"
2011,"Croatia","f","3","From 40 to 44 years",29901,0.208772334052492,"EUROSTATcensus"
2011,"Croatia","f","3","From 45 to 49 years",29000,0.187118504084345,"EUROSTATcensus"
2011,"Croatia","f","3","From 50 to 54 years",27960,0.172179150065583,"EUROSTATcensus"
2011,"Croatia","f","3","From 55 to 59 years",25645,0.162420119954653,"EUROSTATcensus"
2011,"Croatia","f","3","From 60 to 64 years",23468,0.162173741785238,"EUROSTATcensus"
2011,"Croatia","f","3","From 65 to 69 years",14654,0.130283255392166,"EUROSTATcensus"
2011,"Croatia","m","1","From 25 to 29 years",820,0.00556755068508032,"EUROSTATcensus"
2011,"Croatia","m","1","From 30 to 34 years",747,0.0049851513230338,"EUROSTATcensus"
2011,"Croatia","m","1","From 35 to 39 years",707,0.00491538857293825,"EUROSTATcensus"
2011,"Croatia","m","1","From 40 to 44 years",695,0.00484540035556175,"EUROSTATcensus"
2011,"Croatia","m","1","From 45 to 49 years",934,0.00613488873124721,"EUROSTATcensus"
2011,"Croatia","m","1","From 50 to 54 years",1261,0.00799553619549435,"EUROSTATcensus"
2011,"Croatia","m","1","From 55 to 59 years",1279,0.00833230183909993,"EUROSTATcensus"
2011,"Croatia","m","1","From 60 to 64 years",1050,0.00822658361734634,"EUROSTATcensus"
2011,"Croatia","m","1","From 65 to 69 years",1287,0.0144313250580281,"EUROSTATcensus"
2011,"Croatia","m","2a","From 25 to 29 years",9685,0.0657582053475645,"EUROSTATcensus"
2011,"Croatia","m","2a","From 30 to 34 years",15043,0.100390403416864,"EUROSTATcensus"
2011,"Croatia","m","2a","From 35 to 39 years",20262,0.140870725975778,"EUROSTATcensus"
2011,"Croatia","m","2a","From 40 to 44 years",21981,0.153247115418134,"EUROSTATcensus"
2011,"Croatia","m","2a","From 45 to 49 years",24955,0.163914505661964,"EUROSTATcensus"
2011,"Croatia","m","2a","From 50 to 54 years",28736,0.18220438391255,"EUROSTATcensus"
2011,"Croatia","m","2a","From 55 to 59 years",32780,0.213551879816807,"EUROSTATcensus"
2011,"Croatia","m","2a","From 60 to 64 years",29047,0.227578642221961,"EUROSTATcensus"
2011,"Croatia","m","2a","From 65 to 69 years",23663,0.265336786983775,"EUROSTATcensus"
2011,"Croatia","m","2b","From 25 to 29 years",107445,0.729518882144458,"EUROSTATcensus"
2011,"Croatia","m","2b","From 30 to 34 years",102692,0.685321498882178,"EUROSTATcensus"
2011,"Croatia","m","2b","From 35 to 39 years",95392,0.66320897701517,"EUROSTATcensus"
2011,"Croatia","m","2b","From 40 to 44 years",97443,0.679353017046049,"EUROSTATcensus"
2011,"Croatia","m","2b","From 45 to 49 years",101485,0.666594414229789,"EUROSTATcensus"
2011,"Croatia","m","2b","From 50 to 54 years",99375,0.630100245382435,"EUROSTATcensus"
2011,"Croatia","m","2b","From 55 to 59 years",92974,0.605697756988645,"EUROSTATcensus"
2011,"Croatia","m","2b","From 60 to 64 years",71999,0.564100756062209,"EUROSTATcensus"
2011,"Croatia","m","2b","From 65 to 69 years",46131,0.517273858781579,"EUROSTATcensus"
2011,"Croatia","m","3","From 25 to 29 years",29332,0.199155361822898,"EUROSTATcensus"
2011,"Croatia","m","3","From 30 to 34 years",31363,0.209302946377924,"EUROSTATcensus"
2011,"Croatia","m","3","From 35 to 39 years",27473,0.191004908436114,"EUROSTATcensus"
2011,"Croatia","m","3","From 40 to 44 years",23316,0.162554467180256,"EUROSTATcensus"
2011,"Croatia","m","3","From 45 to 49 years",24870,0.163356191377,"EUROSTATcensus"
2011,"Croatia","m","3","From 50 to 54 years",28341,0.17969983450952,"EUROSTATcensus"
2011,"Croatia","m","3","From 55 to 59 years",26466,0.172418061355449,"EUROSTATcensus"
2011,"Croatia","m","3","From 60 to 64 years",25539,0.200094018098484,"EUROSTATcensus"
2011,"Croatia","m","3","From 65 to 69 years",18100,0.202958029176618,"EUROSTATcensus"
2001,"Cyprus","f","1","From 25 to 29 years",1146,0.0306490866786125,"EUROSTATcensus"
2001,"Cyprus","f","1","From 30 to 34 years",1724,0.048326512305881,"EUROSTATcensus"
2001,"Cyprus","f","1","From 35 to 39 years",3115,0.0876033522695315,"EUROSTATcensus"
2001,"Cyprus","f","1","From 40 to 44 years",5587,0.161548693037243,"EUROSTATcensus"
2001,"Cyprus","f","1","From 45 to 49 years",7879,0.280152183188736,"EUROSTATcensus"
2001,"Cyprus","f","1","From 50 to 54 years",10176,0.407496395963479,"EUROSTATcensus"
2001,"Cyprus","f","1","From 55 to 59 years",10267,0.520770986558458,"EUROSTATcensus"
2001,"Cyprus","f","1","From 60 to 64 years",11166,0.656360216317893,"EUROSTATcensus"
2001,"Cyprus","f","1","From 65 to 69 years",10756,0.758479655877583,"EUROSTATcensus"
2001,"Cyprus","f","2a","From 25 to 29 years",2061,0.0551202160947822,"EUROSTATcensus"
2001,"Cyprus","f","2a","From 30 to 34 years",2470,0.0692381005774514,"EUROSTATcensus"
2001,"Cyprus","f","2a","From 35 to 39 years",2952,0.0830192924236459,"EUROSTATcensus"
2001,"Cyprus","f","2a","From 40 to 44 years",2706,0.0782442748091603,"EUROSTATcensus"
2001,"Cyprus","f","2a","From 45 to 49 years",2250,0.0800028445455838,"EUROSTATcensus"
2001,"Cyprus","f","2a","From 50 to 54 years",1934,0.0774467403491911,"EUROSTATcensus"
2001,"Cyprus","f","2a","From 55 to 59 years",1282,0.0650266294699467,"EUROSTATcensus"
2001,"Cyprus","f","2a","From 60 to 64 years",785,0.0461438984246414,"EUROSTATcensus"
2001,"Cyprus","f","2a","From 65 to 69 years",571,0.0402651435018687,"EUROSTATcensus"
2001,"Cyprus","f","2b","From 25 to 29 years",9684,0.258992805755396,"EUROSTATcensus"
2001,"Cyprus","f","2b","From 30 to 34 years",11158,0.312776812244211,"EUROSTATcensus"
2001,"Cyprus","f","2b","From 35 to 39 years",11803,0.331936554361888,"EUROSTATcensus"
2001,"Cyprus","f","2b","From 40 to 44 years",10441,0.301902613925515,"EUROSTATcensus"
2001,"Cyprus","f","2b","From 45 to 49 years",7453,0.265004977954772,"EUROSTATcensus"
2001,"Cyprus","f","2b","From 50 to 54 years",5990,0.239868652891238,"EUROSTATcensus"
2001,"Cyprus","f","2b","From 55 to 59 years",3954,0.200557950798884,"EUROSTATcensus"
2001,"Cyprus","f","2b","From 60 to 64 years",2567,0.150893486950388,"EUROSTATcensus"
2001,"Cyprus","f","2b","From 65 to 69 years",1532,0.108031873633735,"EUROSTATcensus"
2001,"Cyprus","f","3","From 25 to 29 years",24500,0.65523789147121,"EUROSTATcensus"
2001,"Cyprus","f","3","From 30 to 34 years",20322,0.569658574872456,"EUROSTATcensus"
2001,"Cyprus","f","3","From 35 to 39 years",17688,0.497440800944935,"EUROSTATcensus"
2001,"Cyprus","f","3","From 40 to 44 years",15850,0.458304418228082,"EUROSTATcensus"
2001,"Cyprus","f","3","From 45 to 49 years",10542,0.374839994310909,"EUROSTATcensus"
2001,"Cyprus","f","3","From 50 to 54 years",6872,0.275188210796092,"EUROSTATcensus"
2001,"Cyprus","f","3","From 55 to 59 years",4212,0.213644433172711,"EUROSTATcensus"
2001,"Cyprus","f","3","From 60 to 64 years",2494,0.146602398307077,"EUROSTATcensus"
2001,"Cyprus","f","3","From 65 to 69 years",1322,0.0932233269868133,"EUROSTATcensus"
2001,"Cyprus","m","1","From 25 to 29 years",1537,0.048717867444293,"EUROSTATcensus"
2001,"Cyprus","m","1","From 30 to 34 years",1951,0.0632681518954503,"EUROSTATcensus"
2001,"Cyprus","m","1","From 35 to 39 years",2795,0.0851199902545986,"EUROSTATcensus"
2001,"Cyprus","m","1","From 40 to 44 years",4593,0.136290801186944,"EUROSTATcensus"
2001,"Cyprus","m","1","From 45 to 49 years",5963,0.20259572588591,"EUROSTATcensus"
2001,"Cyprus","m","1","From 50 to 54 years",7376,0.278234628442097,"EUROSTATcensus"
2001,"Cyprus","m","1","From 55 to 59 years",7131,0.347193144749014,"EUROSTATcensus"
2001,"Cyprus","m","1","From 60 to 64 years",7310,0.41206313416009,"EUROSTATcensus"
2001,"Cyprus","m","1","From 65 to 69 years",7139,0.529638697232732,"EUROSTATcensus"
2001,"Cyprus","m","2a","From 25 to 29 years",2215,0.0702082474880345,"EUROSTATcensus"
2001,"Cyprus","m","2a","From 30 to 34 years",2160,0.0700457242922463,"EUROSTATcensus"
2001,"Cyprus","m","2a","From 35 to 39 years",2666,0.081191375319771,"EUROSTATcensus"
2001,"Cyprus","m","2a","From 40 to 44 years",2548,0.0756083086053412,"EUROSTATcensus"
2001,"Cyprus","m","2a","From 45 to 49 years",2431,0.0825943668671219,"EUROSTATcensus"
2001,"Cyprus","m","2a","From 50 to 54 years",2151,0.08113919275745,"EUROSTATcensus"
2001,"Cyprus","m","2a","From 55 to 59 years",1659,0.0807731632504017,"EUROSTATcensus"
2001,"Cyprus","m","2a","From 60 to 64 years",1275,0.0718714768883878,"EUROSTATcensus"
2001,"Cyprus","m","2a","From 65 to 69 years",756,0.0560872468283997,"EUROSTATcensus"
2001,"Cyprus","m","2b","From 25 to 29 years",10809,0.342609908396463,"EUROSTATcensus"
2001,"Cyprus","m","2b","From 30 to 34 years",10330,0.334987190712456,"EUROSTATcensus"
2001,"Cyprus","m","2b","From 35 to 39 years",11253,0.342703130710196,"EUROSTATcensus"
2001,"Cyprus","m","2b","From 40 to 44 years",10303,0.305727002967359,"EUROSTATcensus"
2001,"Cyprus","m","2b","From 45 to 49 years",7523,0.255597458634866,"EUROSTATcensus"
2001,"Cyprus","m","2b","From 50 to 54 years",5969,0.225160316861562,"EUROSTATcensus"
2001,"Cyprus","m","2b","From 55 to 59 years",4513,0.219728321729393,"EUROSTATcensus"
2001,"Cyprus","m","2b","From 60 to 64 years",3593,0.202536640360767,"EUROSTATcensus"
2001,"Cyprus","m","2b","From 65 to 69 years",2406,0.17849988871578,"EUROSTATcensus"
2001,"Cyprus","m","3","From 25 to 29 years",16988,0.53846397667121,"EUROSTATcensus"
2001,"Cyprus","m","3","From 30 to 34 years",16396,0.531698933099848,"EUROSTATcensus"
2001,"Cyprus","m","3","From 35 to 39 years",16122,0.490985503715434,"EUROSTATcensus"
2001,"Cyprus","m","3","From 40 to 44 years",16256,0.482373887240356,"EUROSTATcensus"
2001,"Cyprus","m","3","From 45 to 49 years",13516,0.459212448612102,"EUROSTATcensus"
2001,"Cyprus","m","3","From 50 to 54 years",11014,0.415465861938891,"EUROSTATcensus"
2001,"Cyprus","m","3","From 55 to 59 years",7236,0.352305370271191,"EUROSTATcensus"
2001,"Cyprus","m","3","From 60 to 64 years",5562,0.313528748590755,"EUROSTATcensus"
2001,"Cyprus","m","3","From 65 to 69 years",3178,0.235774167223088,"EUROSTATcensus"
2011,"Cyprus","f","1","From 25 to 29 years",1491,0.0409953258179819,"EUROSTATcensus"
2011,"Cyprus","f","1","From 30 to 34 years",1844,0.0518779012519342,"EUROSTATcensus"
2011,"Cyprus","f","1","From 35 to 39 years",2229,0.0670557444120213,"EUROSTATcensus"
2011,"Cyprus","f","1","From 40 to 44 years",2558,0.0801027118431765,"EUROSTATcensus"
2011,"Cyprus","f","1","From 45 to 49 years",3379,0.11366770948969,"EUROSTATcensus"
2011,"Cyprus","f","1","From 50 to 54 years",5574,0.197750736154965,"EUROSTATcensus"
2011,"Cyprus","f","1","From 55 to 59 years",7683,0.324067825206681,"EUROSTATcensus"
2011,"Cyprus","f","1","From 60 to 64 years",10062,0.442869718309859,"EUROSTATcensus"
2011,"Cyprus","f","1","From 65 to 69 years",10140,0.548197004919717,"EUROSTATcensus"
2011,"Cyprus","f","2a","From 25 to 29 years",2611,0.0717899367610668,"EUROSTATcensus"
2011,"Cyprus","f","2a","From 30 to 34 years",3049,0.0857785905190604,"EUROSTATcensus"
2011,"Cyprus","f","2a","From 35 to 39 years",3394,0.102102824824765,"EUROSTATcensus"
2011,"Cyprus","f","2a","From 40 to 44 years",3561,0.111511241936494,"EUROSTATcensus"
2011,"Cyprus","f","2a","From 45 to 49 years",3448,0.11598883170182,"EUROSTATcensus"
2011,"Cyprus","f","2a","From 50 to 54 years",3105,0.110157164650371,"EUROSTATcensus"
2011,"Cyprus","f","2a","From 55 to 59 years",2461,0.103804622912097,"EUROSTATcensus"
2011,"Cyprus","f","2a","From 60 to 64 years",2317,0.101980633802817,"EUROSTATcensus"
2011,"Cyprus","f","2a","From 65 to 69 years",1634,0.0883386495107315,"EUROSTATcensus"
2011,"Cyprus","f","2b","From 25 to 29 years",11517,0.316662084135276,"EUROSTATcensus"
2011,"Cyprus","f","2b","From 30 to 34 years",13678,0.384807989871993,"EUROSTATcensus"
2011,"Cyprus","f","2b","From 35 to 39 years",14441,0.434433380463885,"EUROSTATcensus"
2011,"Cyprus","f","2b","From 40 to 44 years",15623,0.489227782300996,"EUROSTATcensus"
2011,"Cyprus","f","2b","From 45 to 49 years",14613,0.491573317186396,"EUROSTATcensus"
2011,"Cyprus","f","2b","From 50 to 54 years",12103,0.429382339376308,"EUROSTATcensus"
2011,"Cyprus","f","2b","From 55 to 59 years",8614,0.363337270119791,"EUROSTATcensus"
2011,"Cyprus","f","2b","From 60 to 64 years",7096,0.312323943661972,"EUROSTATcensus"
2011,"Cyprus","f","2b","From 65 to 69 years",4754,0.25701465102449,"EUROSTATcensus"
2011,"Cyprus","f","3","From 25 to 29 years",20751,0.570552653285675,"EUROSTATcensus"
2011,"Cyprus","f","3","From 30 to 34 years",16974,0.477535518357012,"EUROSTATcensus"
2011,"Cyprus","f","3","From 35 to 39 years",13177,0.396408050299329,"EUROSTATcensus"
2011,"Cyprus","f","3","From 40 to 44 years",10192,0.319158263919334,"EUROSTATcensus"
2011,"Cyprus","f","3","From 45 to 49 years",8287,0.278770141622094,"EUROSTATcensus"
2011,"Cyprus","f","3","From 50 to 54 years",7405,0.262709759818356,"EUROSTATcensus"
