"year","country","sex","edu","age","n","prev","source","alln"
"2011","Czechia","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 35 to 39 years",2338,0.00701977727669872,"EUROSTATcensus",NA
"2011","Czechia","Females","Upper secondary education (level 3)","From 25 to 29 years",180699,0.434778110352925,"EUROSTATcensus",NA
"2011","Czechia","Females","Upper secondary education (level 3)","From 30 to 34 years",248258,0.750734077844004,"EUROSTATcensus",NA
"2011","Czechia","Females","Upper secondary education (level 3)","From 35 to 39 years",295874,0.888353114613327,"EUROSTATcensus",NA
"2011","Czechia","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 25 to 29 years",77047,0.178310325275692,"EUROSTATcensus",NA
"2011","Czechia","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 30 to 34 years",79060,0.230627413915824,"EUROSTATcensus",NA
"2011","Czechia","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 35 to 39 years",62798,0.183289747122143,"EUROSTATcensus",NA
"2011","Czechia","Males","Lower secondary or second stage of basic education (level 2)","From 25 to 29 years",27094,0.0627038035617168,"EUROSTATcensus",NA
"2011","Czechia","Males","Lower secondary or second stage of basic education (level 2)","From 30 to 34 years",26973,0.0786834459341198,"EUROSTATcensus",NA
"2011","Czechia","Males","Lower secondary or second stage of basic education (level 2)","From 35 to 39 years",24531,0.071599108039321,"EUROSTATcensus",NA
"2011","Czechia","Males","No education","From 25 to 29 years",2133,0.00493641444589731,"EUROSTATcensus",NA
"2011","Czechia","Males","No education","From 30 to 34 years",2486,0.00725195738672828,"EUROSTATcensus",NA
"2011","Czechia","Males","No education","From 35 to 39 years",2142,0.0062518971676746,"EUROSTATcensus",NA
"2011","Czechia","Males","Post-secondary non-tertiary education (level 4)","From 25 to 29 years",7624,0.0176442680429072,"EUROSTATcensus",NA
"2011","Czechia","Males","Post-secondary non-tertiary education (level 4)","From 30 to 34 years",11278,0.0328992660529049,"EUROSTATcensus",NA
"2011","Czechia","Males","Post-secondary non-tertiary education (level 4)","From 35 to 39 years",10876,0.0317439932752703,"EUROSTATcensus",NA
"2011","Czechia","Males","Primary education or first stage of basic education (level 1)","From 25 to 29 years",987,0.00228421990534489,"EUROSTATcensus",NA
"2011","Czechia","Males","Primary education or first stage of basic education (level 1)","From 30 to 34 years",957,0.00279168271082018,"EUROSTATcensus",NA
"2011","Czechia","Males","Primary education or first stage of basic education (level 1)","From 35 to 39 years",858,0.0025042613304691,"EUROSTATcensus",NA
"2011","Czechia","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 25 to 29 years",735,0.00170101482312917,"EUROSTATcensus",NA
"2011","Czechia","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 30 to 34 years",4918,0.014346390357172,"EUROSTATcensus",NA
"2011","Czechia","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 35 to 39 years",4571,0.0133414668316716,"EUROSTATcensus",NA
"2011","Czechia","Males","Upper secondary education (level 3)","From 25 to 29 years",222460,0.514840486467096,"EUROSTATcensus",NA
"2011","Czechia","Males","Upper secondary education (level 3)","From 30 to 34 years",285016,0.831425537624998,"EUROSTATcensus",NA
"2011","Czechia","Males","Upper secondary education (level 3)","From 35 to 39 years",316989,0.925201975389357,"EUROSTATcensus",NA
"2011","Denmark","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 25 to 29 years",57607,0.313401736556917,"EUROSTATcensus",NA
"2011","Denmark","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 30 to 34 years",76850,0.401081380116593,"EUROSTATcensus",NA
"2011","Denmark","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 35 to 39 years",82533,0.418492508176356,"EUROSTATcensus",NA
"2011","Denmark","Females","Lower secondary or second stage of basic education (level 2)","From 25 to 29 years",23991,0.130519226165865,"EUROSTATcensus",NA
"2011","Denmark","Females","Lower secondary or second stage of basic education (level 2)","From 30 to 34 years",21508,0.112250596272579,"EUROSTATcensus",NA
"2011","Denmark","Females","Lower secondary or second stage of basic education (level 2)","From 35 to 39 years",25859,0.131120857946911,"EUROSTATcensus",NA
"2011","Denmark","Females","Post-secondary non-tertiary education (level 4)","From 25 to 29 years",233,0.00126759950384088,"EUROSTATcensus",NA
"2011","Denmark","Females","Post-secondary non-tertiary education (level 4)","From 30 to 34 years",137,0.000715005192920927,"EUROSTATcensus",NA
"2011","Denmark","Females","Post-secondary non-tertiary education (level 4)","From 35 to 39 years",115,0.000583119945237431,"EUROSTATcensus",NA
"2011","Denmark","Females","Primary education or first stage of basic education (level 1)","From 25 to 29 years",258,0.00140360803429591,"EUROSTATcensus",NA
"2011","Denmark","Females","Primary education or first stage of basic education (level 1)","From 30 to 34 years",971,0.00506766454252715,"EUROSTATcensus",NA
"2011","Denmark","Females","Primary education or first stage of basic education (level 1)","From 35 to 39 years",1344,0.00681489744694876,"EUROSTATcensus",NA
"2011","Denmark","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 25 to 29 years",55,0.000299218767001066,"EUROSTATcensus",NA
"2011","Denmark","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 30 to 34 years",666,0.00347586466047691,"EUROSTATcensus",NA
"2011","Denmark","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 35 to 39 years",1385,0.00702279238394645,"EUROSTATcensus",NA
"2011","Denmark","Females","Upper secondary education (level 3)","From 25 to 29 years",56844,0.309250756207429,"EUROSTATcensus",NA
"2011","Denmark","Females","Upper secondary education (level 3)","From 30 to 34 years",61330,0.320082251692266,"EUROSTATcensus",NA
"2011","Denmark","Females","Upper secondary education (level 3)","From 35 to 39 years",76885,0.389853712952869,"EUROSTATcensus",NA
"2011","Denmark","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 25 to 29 years",37245,0.198856355715018,"EUROSTATcensus",NA
"2011","Denmark","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 30 to 34 years",53402,0.268498825990115,"EUROSTATcensus",NA
"2011","Denmark","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 35 to 39 years",61563,0.300931198826836,"EUROSTATcensus",NA
"2011","Denmark","Males","Lower secondary or second stage of basic education (level 2)","From 25 to 29 years",33207,0.17729689902614,"EUROSTATcensus",NA
"2011","Denmark","Males","Lower secondary or second stage of basic education (level 2)","From 30 to 34 years",30236,0.152022967353978,"EUROSTATcensus",NA
"2011","Denmark","Males","Lower secondary or second stage of basic education (level 2)","From 35 to 39 years",35450,0.173286080899426,"EUROSTATcensus",NA
"2011","Denmark","Males","Post-secondary non-tertiary education (level 4)","From 25 to 29 years",318,0.0016978472578165,"EUROSTATcensus",NA
"2011","Denmark","Males","Post-secondary non-tertiary education (level 4)","From 30 to 34 years",196,0.000985464400098546,"EUROSTATcensus",NA
"2011","Denmark","Males","Post-secondary non-tertiary education (level 4)","From 35 to 39 years",128,0.000625687400708787,"EUROSTATcensus",NA
"2011","Denmark","Males","Primary education or first stage of basic education (level 1)","From 25 to 29 years",186,0.00099308047155305,"EUROSTATcensus",NA
"2011","Denmark","Males","Primary education or first stage of basic education (level 1)","From 30 to 34 years",447,0.00224746217777577,"EUROSTATcensus",NA
"2011","Denmark","Males","Primary education or first stage of basic education (level 1)","From 35 to 39 years",713,0.00348527434926066,"EUROSTATcensus",NA
"2011","Denmark","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 25 to 29 years",152,0.000811549632667008,"EUROSTATcensus",NA
"2011","Denmark","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 30 to 34 years",1170,0.00588261912303724,"EUROSTATcensus",NA
"2011","Denmark","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 35 to 39 years",2109,0.0103091775632409,"EUROSTATcensus",NA
"2011","Denmark","Males","Upper secondary education (level 3)","From 25 to 29 years",69650,0.371871262600376,"EUROSTATcensus",NA
"2011","Denmark","Males","Upper secondary education (level 3)","From 30 to 34 years",75345,0.378825587884821,"EUROSTATcensus",NA
"2011","Denmark","Males","Upper secondary education (level 3)","From 35 to 39 years",87793,0.429148234143957,"EUROSTATcensus",NA
"2011","Estonia","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 25 to 29 years",20542,0.446361443688751,"EUROSTATcensus",NA
"2011","Estonia","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 30 to 34 years",22804,0.510567795092244,"EUROSTATcensus",NA
"2011","Estonia","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 35 to 39 years",21419,0.4375421322493,"EUROSTATcensus",NA
"2011","Estonia","Females","Lower secondary or second stage of basic education (level 2)","From 25 to 29 years",4184,0.0909150170574303,"EUROSTATcensus",NA
"2011","Estonia","Females","Lower secondary or second stage of basic education (level 2)","From 30 to 34 years",3925,0.0878783807988537,"EUROSTATcensus",NA
"2011","Estonia","Females","Lower secondary or second stage of basic education (level 2)","From 35 to 39 years",3529,0.072089555287725,"EUROSTATcensus",NA
"2011","Estonia","Females","No education","From 25 to 29 years",95,0.00206427500488907,"EUROSTATcensus",NA
"2011","Estonia","Females","No education","From 30 to 34 years",100,0.00223893963818735,"EUROSTATcensus",NA
"2011","Estonia","Females","No education","From 35 to 39 years",97,0.0019814924519437,"EUROSTATcensus",NA
"2011","Estonia","Females","Post-secondary non-tertiary education (level 4)","From 25 to 29 years",6371,0.138436800591035,"EUROSTATcensus",NA
"2011","Estonia","Females","Post-secondary non-tertiary education (level 4)","From 30 to 34 years",3168,0.0709296077377754,"EUROSTATcensus",NA
"2011","Estonia","Females","Post-secondary non-tertiary education (level 4)","From 35 to 39 years",3569,0.0729066655771863,"EUROSTATcensus",NA
"2011","Estonia","Females","Primary education or first stage of basic education (level 1)","From 25 to 29 years",325,0.00706199343777841,"EUROSTATcensus",NA
"2011","Estonia","Females","Primary education or first stage of basic education (level 1)","From 30 to 34 years",346,0.00774673114812825,"EUROSTATcensus",NA
"2011","Estonia","Females","Primary education or first stage of basic education (level 1)","From 35 to 39 years",241,0.00492308949400445,"EUROSTATcensus",NA
"2011","Estonia","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 25 to 29 years",129,0.00280306816453358,"EUROSTATcensus",NA
"2011","Estonia","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 30 to 34 years",401,0.00897814794913129,"EUROSTATcensus",NA
"2011","Estonia","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 35 to 39 years",490,0.0100096010459012,"EUROSTATcensus",NA
"2011","Estonia","Females","Upper secondary education (level 3)","From 25 to 29 years",13305,0.289107146737359,"EUROSTATcensus",NA
"2011","Estonia","Females","Upper secondary education (level 3)","From 30 to 34 years",12155,0.272143113021673,"EUROSTATcensus",NA
"2011","Estonia","Females","Upper secondary education (level 3)","From 35 to 39 years",14671,0.299695626417176,"EUROSTATcensus",NA
